	Gold 	 Count 	 Distribution 	 Recalled 	 Recall %
G:VBTS P:VBTS_VBOF itinatag 2389 4 		Context - metodo|NNC na|CCP *itinatag|VBTS_VBOF* sa|CCT pagmumungkahi|NNC 
G:VBTS P:VBTS_VBOF itinatag 886 5 		Context - kompanya|NNC na|CCP *itinatag|VBTS_VBOF* sa|CCT Turin|NNP 
G:VBTS P:VBTS_VBOF minasama 2960 25 		Context - letter_of_resignation|FW ,|PMC *minasama|VBTS_VBOF* ang|DTC paghadlang|NNC 
G:VBTS P:VBTS_VBOF pinalawig 1782 19 		Context - malaki|JJD ,|PMC *pinalawig|VBTS_VBOF* na|CCP istraktura|NNC 
G:VBTS P:VBTS_VBOF pinatilihin 2495 18 		Context - ,|PMC ay|LM *pinatilihin|VBTS_VBOF* ang|DTC ibang|PRI_CCP 
G:VBTS P:VBTS_VBOF pinuna 2029 8 		Context - ,|PMC ay|LM *pinuna|VBTS_VBOF* ang|DTC edisyon|NNC 
G:VBTS P:VBTS_VBOF sinabi 1051 49 		Context - talumpati|NNC na|CCP *sinabi|VBTS_VBOF* )|PMS ay|LM 
G:VBTS P:VBTS_VBOF sinabi 1775 22 		Context - XVI|NNPA ,|PMC *sinabi|VBTS_VBOF* ni|DTP Tutu|NNP 
G:VBTS P:VBTS_VBOF sinunod 1823 12 		Context - pagtatalo|NNC na|CCP *sinunod|VBTS_VBOF* ang|DTC pagtatapos|NNC 
G:VBTS P:VBTS_VBOF tinawag 1956 7 		Context - ,|PMC ay|LM *tinawag|VBTS_VBOF* si|DTP Titu|NNP 
G:VBTS P:VBTS_VBOF tinutukan 2856 4 		Context - musikero|NNC ay|LM *tinutukan|VBTS_VBOF* ang|DTC kanyang|PRSP_CCP 
G:VBTS_CCP P:JJD_CCP nag-iisang 2695 4 		Context - ang|DTC siyang|PRS_CCP *nag-iisang|JJD_CCP* bagay|NNC na|CCP 
G:VBTS_CCP P:JJD_CCP nakaraang 914 6 		Context - GDP|NNPA sa|CCT *nakaraang|JJD_CCP* 15|CDB taon|NNC 
G:VBTS_CCP P:JJD_CCP nakasanayang 129 19 		Context - habang|RBW ang|DTC *nakasanayang|JJD_CCP* pagkalkula|NNC naman|RBI 
G:VBTS_CCP P:JJD_CCP naturang 2164 8 		Context - taon|NNC ng|CCB *naturang|JJD_CCP* proseso|NNC ,|PMC 
G:VBTS_CCP P:JJD_CCP pinahabang 1551 21 		Context - linggo|NNC ng|CCB *pinahabang|JJD_CCP* sesyon|NNC .|PMP 
G:VBTS_CCP P:JJD_CCP sinaunang 1187 5 		Context - pa|RBI noong|RBW_CCP *sinaunang|JJD_CCP* panahon|NNC ,|PMC 
G:VBTS_CCP P:RBD_CCP Nasabing 3009 0 		Context - *Nasabing|RBD_CCP* kapareho|JJC sa|CCT 
G:VBTS_CCP P:RBD_CCP kinailangang 2371 33 		Context - ,|PMC at|CCA *kinailangang|RBD_CCP* ibalik|VBOF ang|DTC 
G:VBTS_CCP P:RBD_CCP kinalaunang 697 31 		Context - at|CCA ang_mga|DTCP *kinalaunang|RBD_CCP* kasulatan|NNC makalipas|VBW 
G:VBTS_CCP P:RBD_CCP nagawang 1056 12 		Context - yunit|NNC ng|CCB *nagawang|RBD_CCP* carbon|FW dioxide|FW 
G:VBTS_CCP P:RBD_CCP nagpakitang 3002 33 		Context - ay|LM hindi|RBF *nagpakitang|RBD_CCP* nagiging|VBTR sanhi|NNC 
G:VBTS_CCP P:RBD_CCP nagpanatiling 1574 11 		Context - ,|PMC ang|DTC *nagpanatiling|RBD_CCP* mababa|JJD ang|DTC 
G:VBTS_CCP P:RBD_CCP nagsimulang 1251 26 		Context - noong|RBW_CCP 1886|CDB *nagsimulang|RBD_CCP* mailathala|VBW ang|DTC 
G:VBTS_CCP P:RBD_CCP nagsimulang 1831 14 		Context - gobyerno|NNC ay|LM *nagsimulang|RBD_CCP* mag-alis|RBD ng|CCB 
G:VBTS_CCP P:RBD_CCP nakitang 488 19 		Context - katangian|NNC ang|DTC *nakitang|RBD_CCP* malaking|JJD_CCP pag-aakala|NNC 
G:VBTS_CCP P:RBD_CCP napag-isang 2704 25 		Context - magpapakita|VBW ng|CCB *napag-isang|RBD_CCP* handa|JJD .|PMP 
G:VBTS_CCP P:RBD_CCP pinatunayang 2932 5 		Context - Mayotte|NNP ay|LM *pinatunayang|RBD_CCP* mahirap|RBD gamitin|VBOF 
G:VBTS_CCP P:VBOB_CCP Ipinangalang 2240 0 		Context - *Ipinangalang|VBOB_CCP* VIC-40|CDB ang|DTC 
G:VBTS_CCP P:VBOF Pinangalanan 587 0 		Context - *Pinangalanan|VBOF* ang|DTC Earl|NNP 
G:VBTS_CCP P:VBOF_CCP ginawang 1660 14 		Context - Basra|NNP ay|LM *ginawang|VBOF_CCP* isang|PRI_CCP bansa|NNC 
G:VBTS_CCP P:VBOF_CCP ginawang 418 22 		Context - Marie|NNP Kraja|NNP *ginawang|VBOF_CCP* isang|PRI_CCP popular|JJD 
G:VBTS_CCP P:VBOF_CCP iminungkahing 865 7 		Context - sa|CCT mga|DTCP *iminungkahing|VBOF_CCP* Aeroscraft|NNP ang|DTC 
G:VBTS_CCP P:VBOF_CCP pinangalang 473 6 		Context - pelikula|NNC na|CCP *pinangalang|VBOF_CCP* _____|PMS sina|DTPP 
G:VBTS_CCP P:VBOF_CCP pinangalang 489 11 		Context - Mehendale|NNP na|CCP *pinangalang|VBOF_CCP* Gandhi|NNP Looks|NNP 
G:VBTS_CCP P:VBTR nagmungkahing 2468 14 		Context - nuklear|NNC na|CCP *nagmungkahing|VBTR* gerang|JJD_CCP nuklear|NNC 
G:VBTS_CCP P:VBTR naobserbahang 1341 18 		Context - ang|DTC pinaka|JJCS *naobserbahang|VBTR* kometa|NNC sa|CCT 
G:VBTS_CCP P:VBTR naturing 329 18 		Context - at|CCA minsang|RBW_CCP *naturing|VBTR* na|CCP simbolo|NNC 
G:VBTS_CCP P:VBTR_CCP Nangangahulugang 2267 0 		Context - *Nangangahulugang|VBTR_CCP* ‘|NNCA fibrosis|FW 
G:VBTS_CCP P:VBTR_CCP inalyasang 678 42 		Context - sa|CCT mga|DTCP *inalyasang|VBTR_CCP* “|FW Fish|NNP 
G:VBTS_CCP P:VBTR_CCP kinanselang 865 12 		Context - kapalit|JJD ng|CCB *kinanselang|VBTR_CCP* proyektong|NNC_CCP WALRUS|NNPA 
G:VBTS_CCP P:VBTR_CCP nagdalubhasang 2680 8 		Context - bumuo|VBAF ng|CCB *nagdalubhasang|VBTR_CCP* self-propelled|FW guns|FW 
G:VBTS_CCP P:VBTR_CCP nagdambongang 2162 23 		Context - 930|CDB ,|PMC *nagdambongang|VBTR_CCP* Mecca|NNP at|CCA 
G:VBTS_CCP P:VBTR_CCP nagngalang 344 16 		Context - Tour|NNP na|CCP *nagngalang|VBTR_CCP* "|PMS Minor|NNP 
G:VBTS_CCP P:VBTR_CCP nagngangalang 1206 13 		Context - lalaki|NNC na|CCP *nagngangalang|VBTR_CCP* John|NNP D.|NNPA 
G:VBTS_CCP P:VBTR_CCP naliwanagang 741 9 		Context - uri|NNC ng|CCB *naliwanagang|VBTR_CCP* pag-iisip|NNC noong|RBW_CCP 
G:VBTS_CCP P:VBTR_CCP naobserbahang 3019 32 		Context - may|VBH mga|DTCP *naobserbahang|VBTR_CCP* pagputok|NNC .|PMP 
G:VBTS_CCP P:VBTS Iniwang 1953 0 		Context - *Iniwang|VBTS* bukas|RBD ni|DTP 
G:VBTS_CCP P:VBTS naging 2509 5 		Context - Clive|NNP ang|DTC *naging|VBTS* pangunahing|JJD_CCP British|NNP 
G:VBTS_CCP P:VBTS nagsabing 1306 29 		Context - kuryente|NNC ang|DTC *nagsabing|VBTS* dapat|VBS itigil|VBOF 
G:VBTS_CCP P:VBTS nakitang 77 18 		Context - tugon|NNC nang|RBW *nakitang|VBTS* "|PMS isang|PRI_CCP 
G:VBTS_CCP P:VBTS nanatiling 2413 4 		Context - ina|NNC ay|LM *nanatiling|VBTS* hawak|JJD ang|DTC 
G:VBTS_CCP P:VBTS nangahulugang 1671 9 		Context - siya|PRS ay|LM *nangahulugang|VBTS* pangatlo|JJN sa|CCT 
G:VBTS_CCP P:VBTS nasabing 1076 20 		Context - siyentipiko|NNC ang|DTC *nasabing|VBTS* kababalaghan|NNC .|PMP 
G:VBTS_CCP P:VBTS nasabing 2072 19 		Context - nagtatrabaho|VBTR na|CCP *nasabing|VBTS* hindi|RBF pang-propesyonal|JJD 
G:VBTS_CCP P:VBTS nasabing 677 1 		Context - Ang|DTC *nasabing|VBTS* pinuno|NNC ay|LM 
G:VBTS_CCP P:VBTS sinabing 2042 10 		Context - erbal|NNC ,|PMC *sinabing|VBTS* ang|DTC manuskrito|NNC 
G:VBTS_CCP P:VBTS sinabing 215 27 		Context - hustiya|NNC at|CCA *sinabing|VBTS* "|PMS siya|PRS 
G:VBTS_CCP P:VBTS sinabing 2358 17 		Context - Pris|NNP at|CCA *sinabing|VBTS* sila|PRP na|CCP 
G:VBTS_CCP P:VBTS_VBOF binansagang 2978 7 		Context - Amerika|NNP na|CCP *binansagang|VBTS_VBOF* Gamma|NNP world|NNC 
G:VBTS_CCP P:VBTS_VBOF idineklarang 2778 11 		Context - saan|RBQ siya|PRS *idineklarang|VBTS_VBOF* El|NNP Libertador|NNP 
G:VBTS_CCP P:VBTS_VBOF iminungkahing 1603 17 		Context - iba|PRI pang|RBI_CCP *iminungkahing|VBTS_VBOF* mga|DTCP pangalan|NNC 
G:VBTS_CCP P:VBTS_VBOF itinalagang 2345 3 		Context - rin|RBI ay|LM *itinalagang|VBTS_VBOF* Saturn|NNP II|CDB 
G:VBTS_CCP P:VBTS_VBOF itinalagang 443 2 		Context - Iniilipat|VBOL ang|DTC *itinalagang|VBTS_VBOF* hitter|NNC sa|CCT 
G:VBTS_JJD P:VBTS nagbigay-propison 86 1 		Context - Ang|DTC *nagbigay-propison|VBTS* sa|CCT kagalawan|NNC 
G:VBTS_LM P:VBTR nagsimula’y 38 17 		Context - na|CCP noong|RBW_CCP *nagsimula’y|VBTR* para_sa|RBB paglikha|NNC 
G:VBTS_VBAF P:JJD sumunod 451 5 		Context - Beatty|NNP sa|CCT *sumunod|JJD* na|CCP katapat|NNC 
G:VBTS_VBAF P:NNC umabante 793 1 		Context - Maaring|RBM *umabante|NNC* ,|PMC o|CCT 
G:VBTS_VBAF P:VBAF Pumirma 189 0 		Context - *Pumirma|VBAF* ng|CCB isang|PRI_CCP 
G:VBTS_VBAF P:VBAF bumagsak 149 3 		Context - ,|PMC maaaring|RBM *bumagsak|VBAF* ang|DTC temperature|FW 
G:VBTS_VBAF P:VBAF bumalik 172 9 		Context - nais|VBS niyang|PRS_CCP *bumalik|VBAF* at|CCA gawin|VBOF 
G:VBTS_VBAF P:VBAF bumisita 464 45 		Context - Ingles|NNP na|CCP *bumisita|VBAF* sa|CCT New|NNP 
G:VBTS_VBAF P:VBAF bumoto 947 1 		Context - Maaaring|RBM *bumoto|VBAF* ang_mga|DTCP Juniors|NNP 
G:VBTS_VBAF P:VBAF bumuo 638 7 		Context - manlalaro|NNC upang|CCB *bumuo|VBAF* sila|PRP ng|CCB 
G:VBTS_VBAF P:VBAF dumating 1025 45 		Context - fastball|NNC ngunit|CCT *dumating|VBAF* sa|CCT makabuluhang|JJD_CCP 
G:VBTS_VBAF P:VBAF gumamit 174 1 		Context - Maaring|RBM *gumamit|VBAF* ng|CCB order|NNC 
G:VBTS_VBAF P:VBAF gumawa 1000 20 		Context - ,|PMC at|CCA *gumawa|VBAF* sila|PRP ng_mga|DTCP 
G:VBTS_VBAF P:VBAF lumabas 28 29 		Context - ,|PMC at|CCA *lumabas|VBAF* kahit|CCT sa|CCT 
G:VBTS_VBAF P:VBAF lumagay 768 19 		Context - na|CCP niyang|PRS_CCP *lumagay|VBAF* sa|CCT tahimik|JJD 
G:VBTS_VBAF P:VBAF lumawak 849 19 		Context - posible|RBT ,|PMC *lumawak|VBAF* ito|PRO sa|CCT 
G:VBTS_VBAF P:VBAF lumipat 304 19 		Context - Anotalia|NNP ang|DTC *lumipat|VBAF* o|CCT nagdesisyong|VBTS_CCP 
G:VBTS_VBAF P:VBAF pumasok 532 9 		Context - 1945|CDB ,|PMC *pumasok|VBAF* siya|PRS sa|CCT 
G:VBTS_VBAF P:VBAF sumapi 275 11 		Context - hindi|RBF na|RBI *sumapi|VBAF* sa|CCT Nickels|NNP 
G:VBTS_VBAF P:VBAF sumikat 510 18 		Context - kanilang|PRSP_CCP pagkakataon|NNC *sumikat|VBAF* sila|PRP .|PMP 
G:VBTS_VBAF P:VBAF sumulong 745 9 		Context - tagapagsita|NNC na|CCP *sumulong|VBAF* sa|CCT atake|NNC 
G:VBTS_VBAF P:VBAF sumunod 45 1 		Context - Noong|RBW_CCP *sumunod|VBAF* na|CCT taon|NNC 
G:VBTS_VBAF P:VBAF sumunod 643 19 		Context - sa|CCT kanilang|PRSP_CCP *sumunod|VBAF* na|CCP isyu|NNC 
G:VBTS_VBAF P:VBAF tumalikod 768 39 		Context - na|CCP niyang|PRS_CCP *tumalikod|VBAF* mula_sa|RBL kasikatan|NNC 
G:VBTS_VBAF P:VBAF tumawag 1144 8 		Context - mamili|VBW na|CCP *tumawag|VBAF* ng|CCB ball|NNC 
G:VBTS_VBAF P:VBAF tumira 1186 11 		Context - na|CCP hindi|RBF *tumira|VBAF* sa_campus|RBL .|PMP 
G:VBTS_VBAF P:VBAF tumira 947 7 		Context - Seniors|NNP para|CCT *tumira|VBAF* sa|CCT West|NNP 
G:VBTS_VBAF P:VBAF yumabong 356 6 		Context - niya|PRS ,|PMC *yumabong|VBAF* kay|DTP Buckley|NNP 
G:VBTS_VBOF P:JJCS_JJD pinakilala 403 3 		Context - ang|DTC dalawang|JJN_CCP *pinakilala|JJCS_JJD* na|CCP lugar|NNC 
G:VBTS_VBOF P:JJD tuwiran 368 29 		Context - saan|RBQ hindi|RBF *tuwiran|JJD* ang|DTC pagbigay|NNC 
G:VBTS_VBOF P:JJD_CCP binotong 347 2 		Context - Kinakatwan|VBTR ng_mga|DTCP *binotong|JJD_CCP* opisyal|NNC ng|CCB 
G:VBTS_VBOF P:NNC kayanin 1188 24 		Context - maari|VBS pang|RBI_CCP *kayanin|NNC* ,|PMC habang|RBW 
G:VBTS_VBOF P:NNC kinomisyon 1089 6 		Context - Remonstrance|NNP ,|PMC *kinomisyon|NNC* ni|DTP Van_der_Donck|NNP 
G:VBTS_VBOF P:NNC pangasiwaan 547 14 		Context - kumpanya|NNC na|CCP *pangasiwaan|NNC* ang_mga|DTCP benta|NNC 
G:VBTS_VBOF P:VBAF Kumontra 900 0 		Context - *Kumontra|VBAF* ito|PRO sa|CCT 
G:VBTS_VBOF P:VBAF sumali 849 7 		Context - ang|DTC labanan|NNC *sumali|VBAF* ng|CCB mabigat|JJD 
G:VBTS_VBOF P:VBOF Hinimok 669 0 		Context - *Hinimok|VBOF* ni|DTP William|NNP 
G:VBTS_VBOF P:VBOF Inangkin 996 0 		Context - *Inangkin|VBOF* ng|CCB magkabilang|JJD_CCP 
G:VBTS_VBOF P:VBOF Iniba 543 0 		Context - *Iniba|VBOF* ni|DTP Buckley|NNP 
G:VBTS_VBOF P:VBOF Itinaas 176 0 		Context - *Itinaas|VBOF* ang|DTC ranggo|NNC 
G:VBTS_VBOF P:VBOF basahin 669 11 		Context - anak|NNC na|CCP *basahin|VBOF* ang_mga|DTCP sinulat|VBOF 
G:VBTS_VBOF P:VBOF gawin 1041 8 		Context - ,|PMC maaaring|RBM *gawin|VBOF* ang|DTC pag-edit|NNC 
G:VBTS_VBOF P:VBOF ginawa 1172 2 		Context - Simula|RBW ng|CCB *ginawa|VBOF* ito|PRO noong|RBW_CCP 
G:VBTS_VBOF P:VBOF ginawa 457 4 		Context - alam|VBW ang|DTC *ginawa|VBOF* niya|PRS .|PMP 
G:VBTS_VBOF P:VBOF ginawa 643 12 		Context - Dion|NNP ang|DTC *ginawa|VBOF* ng_mga|DTCP editor|NNC 
G:VBTS_VBOF P:VBOF ginawan 666 16 		Context - rock|FW ay|LM *ginawan|VBOF* ng|CCB paraan|NNC 
G:VBTS_VBOF P:VBOF hinirang 71 18 		Context - ang|DTC isa|PRI *hinirang|VBOF* sa|CCT komunidad|NNC 
G:VBTS_VBOF P:VBOF ibinigay 21 21 		Context - Lisbon|NNP at|CCA *ibinigay|VBOF* ng|CCB bansa|NNC 
G:VBTS_VBOF P:VBOF isinulat 61 16 		Context - Rand|NNP na|CCP *isinulat|VBOF* ni|DTP Whittaker|NNP 
G:VBTS_VBOF P:VBOF itinayo 333 25 		Context - larangan|NNC na|CCP *itinayo|VBOF* pagkatapos|RBW ng|CCB 
G:VBTS_VBOF P:VBOF itinayo 941 27 		Context - ,|PMC na|CCP *itinayo|VBOF* noong|RBW_CCP 1950’s|CDB 
G:VBTS_VBOF P:VBOF kinuha 443 19 		Context - fielder|NNC na|CCP *kinuha|VBOF* ang|DTC posisyon|NNC 
G:VBTS_VBOF P:VBOF linlangin 461 7 		Context - pitcher|NNC upang|CCB *linlangin|VBOF* ang|DTC isang|PRI_CCP 
G:VBTS_VBOF P:VBOF pinakasalan 1001 7 		Context - 1981|CDB ,|PMC *pinakasalan|VBOF* ni|DTP Grant|NNP 
G:VBTS_VBOF P:VBOF pinakasalan 788 3 		Context - 1950|CDB ,|PMC *pinakasalan|VBOF* ni|DTP Buckley|NNP 
G:VBTS_VBOF P:VBOF pinalitan 1092 15 		Context - ,|PMC at|CCA *pinalitan|VBOF* ang|DTC bayan|NNC 
G:VBTS_VBOF P:VBOF pinalitan 176 21 		Context - ,|PMC habang|RBW *pinalitan|VBOF* siya|PRS ni|DTP 
G:VBTS_VBOF P:VBOF pinalitan 443 26 		Context - ang|DTC dating|JJD_CCP *pinalitan|VBOF* ng|CCB pitser|NNC 
G:VBTS_VBOF P:VBOF pinigilan 451 32 		Context - Aleman|NNP pero|CCT *pinigilan|VBOF* pa|RBI rin|RBI 
G:VBTS_VBOF P:VBOF pinili 1186 8 		Context - seniors|NNC ang|DTC *pinili|VBOF* na|CCP hindi|RBF 
G:VBTS_VBOF P:VBOF puksain 375 20 		Context - Trafalgar|NNP at|CCA *puksain|VBOF* ang|DTC High|NNP 
G:VBTS_VBOF P:VBOF sinabi 650 8 		Context - pangalawang|JJN_CCP album|NNC *sinabi|VBOF* ko|PRS ,|PMC 
G:VBTS_VBOF P:VBOF sinulat 669 13 		Context - basahin|VBOF ang_mga|DTCP *sinulat|VBOF* ni|DTP Nock|NNP 
G:VBTS_VBOF P:VBOF tinalakay 333 11 		Context - infield|NNC ,|PMC *tinalakay|VBOF* sa_itaas|RBL ,|PMC 
G:VBTS_VBOF P:VBOF tinawag 1158 12 		Context - mall|FW na|CCP *tinawag|VBOF* na|CCP “|NNCA 
G:VBTS_VBOF P:VBOF tinawag 860 13 		Context - estado|NNC na|CCP *tinawag|VBOF* na|CCP Turkish_Republic_of_Northern_Cyprus|NNP 
G:VBTS_VBOF P:VBOF tinugtog 356 22 		Context - niya|PRS itong|PRO_CCP *tinugtog|VBOF* sa|CCT Late|NNP 
G:VBTS_VBOF P:VBTR inuri 232 30 		Context - siya|PRS at|CCA *inuri|VBTR* ang|DTC kanyang|PRSP_CCP 
G:VBTS_VBOF P:VBTR kinabilangan 337 9 		Context - ,|PMC na|CCP *kinabilangan|VBTR* ng|CCB lima|JJN 
G:VBTS_VBOF P:VBTR kinilala 799 14 		Context - dahil_sa|RBP hindi|RBF *kinilala|VBTR* ng|CCB Republika|NNP 
G:VBTS_VBOF P:VBTR pinanumpaan 21 17 		Context - pamumuno|NNC ay|LM *pinanumpaan|VBTR* sa|CCT Lisbon|NNP 
G:VBTS_VBOF P:VBTR_CCP sinasadyang 620 35 		Context - dumaraan|VBTR_VBAF sa|CCT *sinasadyang|VBTR_CCP* posisyon|NNC ng|CCB 
G:VBTS_VBOF P:VBTR_VBOF diniktahan 368 5 		Context - ito|PRO ,|PMC *diniktahan|VBTR_VBOF* ni|DTP Jellicoe|NNP 
G:VBTS_VBOF P:VBTS Ibinalita 358 0 		Context - *Ibinalita|VBTS* ng|CCB gobyerno|NNC 
G:VBTS_VBOF P:VBTS Isinalaysay 441 0 		Context - *Isinalaysay|VBTS* ni|DTP Osterweis|NNP 
G:VBTS_VBOF P:VBTS Isinulat 1010 0 		Context - *Isinulat|VBTS* ng|CCB medieval|FW 
G:VBTS_VBOF P:VBTS Itinatag 53 0 		Context - *Itinatag|VBTS* niya|PRS ang|DTC 
G:VBTS_VBOF P:VBTS Naimpluwensyahan 143 0 		Context - *Naimpluwensyahan|VBTS* ng|CCB Cyprus|NNP 
G:VBTS_VBOF P:VBTS binali 288 3 		Context - halip|CCT ,|PMC *binali|VBTS* na|RBI lang|RBI 
G:VBTS_VBOF P:VBTS ginamit 1195 23 		Context - para_sa|RBB mga|DTCP *ginamit|VBTS* ng|CCB tren|NNC 
G:VBTS_VBOF P:VBTS ginawa 309 11 		Context - katotohanan|NNC ng_mga|DTCP *ginawa|VBTS* ni|DTP Hadleigh|NNP 
G:VBTS_VBOF P:VBTS inihalal 1115 26 		Context - Fazilkçk|NNP ,|PMC *inihalal|VBTS* sila|PRP ng|CCB 
G:VBTS_VBOF P:VBTS inilabas 527 12 		Context - sumunod|VBAF na|CCP *inilabas|VBTS* .|PMP 
G:VBTS_VBOF P:VBTS nabawasan 725 13 		Context - kabuuan|PRI ,|PMC *nabawasan|VBTS* na|CCP ang|DTC 
G:VBTS_VBOF P:VBTS pinalagpas 375 6 		Context - Beatty|NNP na|CCP *pinalagpas|VBTS* ni|DTP Jellicoe|NNP 
G:VBTS_VBOF P:VBTS pinamahagi 368 48 		Context - malawak|JJD na|CCP *pinamahagi|VBTS* at|CCA mabisang|RBD_CCP 
G:VBTS_VBOF P:VBTS sinabi 650 2 		Context - s.|NNCA kanyang|PRSP_CCP *sinabi|VBTS* ,|PMC “|NNCA 
G:VBTS_VBOF P:VBTS sinabi 653 10 		Context - Bach|NNP ,|PMC *sinabi|VBTS* niyang|PRS_CCP nais|VBS 
G:VBTS_VBOF P:VBTS sinuportahan 244 1 		Context - Aktibong|JJD_CCP *sinuportahan|VBTS* ni|DTP Dion|NNP 
G:VBTS_VBOF P:VBTS tinalikuran 543 8 		Context - palagay|NNC at|CCA *tinalikuran|VBTS* niya|PRS ang|DTC 
G:VBTS_VBOF P:VBTS tinutulan 860 22 		Context - isang|PRI_CCP aksyong|NNC_CCP *tinutulan|VBTS* ng|CCB United|NNP 
G:VBTS_VBOF P:VBTS_CCP pinaniwalaang 264 8 		Context - hindi|RBF niya|PRS *pinaniwalaang|VBTS_CCP* nararapat|VBTR magbigay|VBW 
G:VBTS_VBOF P:VBTS_VBAF Pinuna 634 0 		Context - *Pinuna|VBTS_VBAF* din|RBI si|DTP 
G:VBTS_VBOF_CCP P:VBTS_CCP pinasadyang 547 10 		Context - papalitan|VBTF sa_pamamagitan_ng|CCT *pinasadyang|VBTS_CCP* mga|DTCP kumpanya|NNC 
G:VBTS_VBRF P:VBRF Pinagkalooban 799 0 		Context - *Pinagkalooban|VBRF* ng|CCB TRNC|NNPA 
G:VBTS_VBRF P:VBTR_VBRF pinag-isipan 232 18 		Context - na|CCP hindi|RBF *pinag-isipan|VBTR_VBRF* ni|DTP Dion|NNP 
G:VBW P:CCB kasama 7 13 		Context - ,|PMC nakatakas|VBTS *kasama|CCB* ng|CCB kanyang|PRSP_CCP 
G:VBW P:CCR Pag 1398 0 		Context - *Pag|CCR* nakatapos|VBTS na|RBI 
G:VBW P:CCU Padagdag 1723 0 		Context - *Padagdag|CCU* dito|PRL ,|PMC 
G:VBW P:CCU Padagdag 2674 0 		Context - *Padagdag|CCU* dito|PRL ,|PMC 
G:VBW P:JJD interesado 1862 4 		Context - siya|PRS ay|LM *interesado|JJD* sa|CCT Ode_to_Joy|NNP 
G:VBW P:JJD kasangkot 363 9 		Context - na|CCP maaaring|VBS_CCP *kasangkot|JJD* sa|CCT isang|PRI_CCP 
G:VBW P:JJD maagapan 1008 13 		Context - mapuksa|VBW o|CCT *maagapan|JJD* ang_mga|DTCP hindi|RBF 
G:VBW P:JJD maakit 117 10 		Context - lang|RBI na|CCP *maakit|JJD* ang_mga|DTCP sekswal|NNC 
G:VBW P:JJD maaksidente 1725 16 		Context - sila|PRP ay|LM *maaksidente|JJD* .|PMP 
G:VBW P:JJD maayos 1123 22 		Context - mekanismo|NNC upang|CCB *maayos|JJD* ang|DTC hindi|RBF 
G:VBW P:JJD maayos 2286 24 		Context - upang|CCB muling|RBW_CCP *maayos|JJD* ang|DTC pampulitika|JJD 
G:VBW P:JJD magkadikit 417 3 		Context - ,|PMC halos|JJD *magkadikit|JJD* na|CCP sa|CCT 
G:VBW P:JJD magkapares 690 2 		Context - Bumubuo|VBTR ng|CCB *magkapares|JJD* na|CCP imahe|NNC 
G:VBW P:JJD maingat 1925 16 		Context - ,|PMC kaya|CCR *maingat|JJD* si|DTP Suharto|NNP 
G:VBW P:JJD makabasa 2624 16 		Context - hindi|RBF na|RBI *makabasa|JJD* ng_mga|DTCP ilang|PRQ_CCP 
G:VBW P:JJD makailan 2590 5 		Context - sinusundan|VBTR ng_mga|DTCP *makailan|JJD* ilan|PRQ na|CCP 
G:VBW P:JJD makapangasiwa 2930 17 		Context - ekonomista|NNC na|CCP *makapangasiwa|JJD* ng_mga|DTCP pormal|JJD 
G:VBW P:JJD makatagal 2285 33 		Context - na|CCP kayang|RBD_CCP *makatagal|JJD* sa|CCT mga|DTCP 
G:VBW P:JJD makatutuklas 894 10 		Context - ,|PMC ngunit|CCT *makatutuklas|JJD* ito|PRO ng|CCB 
G:VBW P:JJD maluwag 2051 19 		Context - ang|DTC dating|JJD_CCP *maluwag|JJD* na|CCP kapulungan|NNC 
G:VBW P:JJD mapanaig 2706 2 		Context - Ngunit|CCT ,|PMC *mapanaig|JJD* na|CCP picktograpiya|NNC 
G:VBW P:JJD mapatunayan 2127 30 		Context - o|CCT hindi|RBF *mapatunayan|JJD* na|CCP pagpapalagay|NNC 
G:VBW P:JJD mapiit 1316 5 		Context - ako|PRS na|CCP *mapiit|JJD* kung|RBK hindi|RBF 
G:VBW P:JJD maputol 2574 18 		Context - masalin|VBW ,|PMC *maputol|JJD* ,|PMC at|CCA 
G:VBW P:JJD maputol 2584 13 		Context - hindi|RBF na|RBI *maputol|JJD* ang|DTC isang|PRI_CCP 
G:VBW P:JJD masabotahe 2774 26 		Context - Picard|NNP na|CCP *masabotahe|JJD* ang_mga|DTCP plano|NNC 
G:VBW P:JJD matagapuan 1150 13 		Context - sila|PRP na|CCP *matagapuan|JJD* ang|DTC amoy|NNC 
G:VBW P:JJD matakot 650 18 		Context - pagpipilian|NNC ang|DTC *matakot|JJD* sa|CCT isa|PRI 
G:VBW P:JJD matakot 650 33 		Context - o|CCT hindi|RBF *matakot|JJD* at|CCA maging|VBW 
G:VBW P:JJD matampalasanin 2735 19 		Context - masira|VBW ,|PMC *matampalasanin|JJD* ,|PMC at|CCA 
G:VBW P:JJD matiyak 1873 1 		Context - Upang|CCB *matiyak|JJD* ang|DTC kalidad|NNC 
G:VBW P:JJD matiyak 2301 16 		Context - ,|PMC upang|CCB *matiyak|JJD* na|CCP walang|VBN_CCP 
G:VBW P:JJD matiyak 2669 17 		Context - ,|PMC upang|CCB *matiyak|JJD* na|CCP ang|DTC 
G:VBW P:JJD matuloy-tuloy 2550 7 		Context - ay|LM hindi|RBF *matuloy-tuloy|JJD* ,|PMC kahit|CCT 
G:VBW P:JJD pabalik 1261 13 		Context - ang|DTC hukbong-dagat|NNC_CCP *pabalik|JJD* ng|CCB Espanya|NNP 
