	Gold 	 Count 	 Distribution 	 Recalled 	 Recall %
G:VBW P:NNC pag-uugali 2131 14 		Context - obserbasyon|NNC ng|CCB *pag-uugali|NNC* sa|CCT lipunan|NNC 
G:VBW P:NNC pagbaba 2489 15 		Context - pansamantalang|RBD_CCP nangahulugang|VBTR_CCP *pagbaba|NNC* ng|CCB lakas|NNC 
G:VBW P:NNC pagbabago 1877 20 		Context - patuloy|JJD na|CCP *pagbabago|NNC* sa|CCT paraan|NNC 
G:VBW P:NNC pagbabago 1969 1 		Context - Ang_mga|DTCP *pagbabago|NNC* sa|CCT C|NNP 
G:VBW P:NNC pagbabago 2128 10 		Context - madalas|JJD ang|DTC *pagbabago|NNC* ng|CCB grupo|NNC 
G:VBW P:NNC pagbabago 2804 4 		Context - sa|CCT mga|DTCP *pagbabago|NNC* at|CCA pagdedemanda|NNC 
G:VBW P:NNC pagbabagong-tatag 2833 2 		Context - Ang_mga|DTCP planadong|JJD_CCP *pagbabagong-tatag|NNC* ng|CCB Lokal|NNP 
G:VBW P:NNC pagbabagsak 2819 11 		Context - din|RBI sa|CCT *pagbabagsak|NNC* ng_mga|DTCP Texas|NNP 
G:VBW P:NNC pagbabawas 2764 30 		Context - paraan|NNC ng|CCB *pagbabawas|NNC* ng|CCB pagwalang|NNC_CCP 
G:VBW P:NNC pagbalik 2024 26 		Context - pagkakataon|NNC ng|CCB *pagbalik|NNC* ng|CCB simtomas|NNC 
G:VBW P:NNC pagbibigay 1651 13 		Context - ,|PMC at|CCA *pagbibigay|NNC* niya|PRS ng_mga|DTCP 
G:VBW P:NNC pagbibigay 2629 31 		Context - Kongreso|NNP sa_pamamagitan_ng|CCT *pagbibigay|NNC* ng|CCB parusa|NNC 
G:VBW P:NNC pagbibigay-katwiran 2616 7 		Context - pagsisimula|NNC ng|CCB *pagbibigay-katwiran|NNC* para_sa|RBB pulitikal|JJD 
G:VBW P:NNC pagbibigay-lakas 2378 4 		Context - opisyal|JJD na|CCP *pagbibigay-lakas|NNC* at|CCA pag-asa|NNC 
G:VBW P:NNC pagbibigay-lingkod 3025 29 		Context - titigil|VBTF sa|CCT *pagbibigay-lingkod|NNC* sa|CCT mga|DTCP 
G:VBW P:NNC pagbigay 1651 5 		Context - mahihirap|JJD dahil_sa|RBP *pagbigay|NNC* niya|PRS ng|CCB 
G:VBW P:NNC pagbisita 2724 23 		Context - Sa|CCT isang|PRI_CCP *pagbisita|NNC* sa|CCT New|NNP 
G:VBW P:NNC pagbisita 2935 11 		Context - sa_pamamagitan_ng|CCT palagiang|JJD_CCP *pagbisita|NNC* sa|CCT New|NNP 
G:VBW P:NNC pagbiyahe 1742 23 		Context - kargamento|NNC sa_pamamagitan_ng|CCT *pagbiyahe|NNC* .|PMP 
G:VBW P:NNC pagboboto 2931 35 		Context - sistema|NNC ng|CCB *pagboboto|NNC* ng|CCB opisyal|NNC 
G:VBW P:NNC pagbungkal 2330 26 		Context - arkeolohikal|JJD na|CCP *pagbungkal|NNC* na|CCP sa|CCT 
G:VBW P:NNC pagbuo 2539 22 		Context - ng|CCB matinding|JJD_CCP *pagbuo|NNC* ng|CCB bituin|NNC 
G:VBW P:NNC pagbuo 2808 12 		Context - matapos|VBW ang|DTC *pagbuo|NNC* ng|CCB St|NNPA 
G:VBW P:NNC pagdedemanda 2804 6 		Context - pagbabago|NNC at|CCA *pagdedemanda|NNC* ,|PMC ang|DTC 
G:VBW P:NNC pagdepende 2551 18 		Context - tumataas|VBTR_VBAF ang|DTC *pagdepende|NNC* sa|CCT dayuhan|NNC 
G:VBW P:NNC pagdesisyon 2292 4 		Context - alitan|NNC sa|CCT *pagdesisyon|NNC* sa|CCT magiging|VBTF 
G:VBW P:NNC pagdiditena 2038 31 		Context - araw|NNC ng|CCB *pagdiditena|NNC* para_sa|RBB mga|DTCP 
G:VBW P:NNC pagdiditena 2350 8 		Context - sa|CCT arbitaryong|JJD_CCP *pagdiditena|NNC* na|CCP nangyayari|VBTR 
G:VBW P:NNC pagdodoble 2920 27 		Context - kapag|CCR unang|JJN_CCP *pagdodoble|NNC* ang|DTC kalaban|NNC 
G:VBW P:NNC paggalaw 1815 29 		Context - pagilid|VBW na|CCP *paggalaw|NNC* -|PMS maaaring|RBM 
G:VBW P:NNC paggamit 1674 6 		Context - pagsusulat|VBW ang|DTC *paggamit|NNC* ng_mga|DTCP marka|NNC 
G:VBW P:NNC paggamit 1898 10 		Context - inaangkin|VBTR ang|DTC *paggamit|NNC* ng|CCB tabako|NNC 
G:VBW P:NNC paggamit 2030 11 		Context - kapani-pakinabang|JJD_CCP sa|CCT *paggamit|NNC* ng|CCB tropikong|JJD_CCP 
G:VBW P:NNC paggamit 2182 13 		Context - kabilang|CCB ang|DTC *paggamit|NNC* ng|CCB software|FW 
G:VBW P:NNC paggamit 2369 3 		Context - ,|PMC ang|DTC *paggamit|NNC* na|CCP ito|PRO 
G:VBW P:NNC paggamit 2462 54 		Context - preferensyal|JJD na|CCP *paggamit|NNC* sa|CCT lupa|NNC 
G:VBW P:NNC paggamit 2493 12 		Context - buwan|NNC ng|CCB *paggamit|NNC* .|PMP 
G:VBW P:NNC paggamit 2612 1 		Context - Tungkol_sa|RBR *paggamit|NNC* sa|CCT mga|DTCP 
G:VBW P:NNC paggamit 2739 35 		Context - ng|CCB kanilang|PRSP_CCP *paggamit|NNC* .|PMP 
G:VBW P:NNC paggamit 2763 22 		Context - laganap|JJD na|CCP *paggamit|NNC* upang|CCB isulat|VBOF 
G:VBW P:NNC paggamit 2804 19 		Context - pantay|JJD na|CCP *paggamit|NNC* ng|CCB BSA|NNPA 
G:VBW P:NNC paggamit 2897 8 		Context - ay|LM ang|DTC *paggamit|NNC* ng|CCB scientific|FW 
G:VBW P:NNC paggamot 2957 2 		Context - Tulad_ng|JJC ibang|PRI_CCP *paggamot|NNC* ng|CCB depresyon|NNC 
G:VBW P:NNC pagganap 2900 9 		Context - pangkaraniwan|JJD ang|DTC *pagganap|NNC* ng|CCB isang|PRI_CCP 
G:VBW P:NNC paggawa 2258 18 		Context - rin|RBI ang|DTC *paggawa|NNC* ng|CCB C|NNP 
G:VBW P:NNC paggawa 2285 28 		Context - paraan|NNC ng|CCB *paggawa|NNC* ng_mga|DTCP portipikasyon|NNC 
G:VBW P:NNC paggawa 2589 16 		Context - pasilidad|NNC para_sa|RBB *paggawa|NNC* ng_mga|DTCP semikondaktor|NNC 
G:VBW P:NNC paggawa 2671 1 		Context - Ang|DTC *paggawa|NNC* ay|LM humaba|VBAF 
G:VBW P:NNC paggawa 2880 22 		Context - enerhiya|NNC ,|PMC *paggawa|NNC* ng|CCB programa|NNC 
G:VBW P:NNC paggawa 2897 16 		Context - abilidad|NNC sa|CCT *paggawa|NNC* ng|CCB hypotheses|FW 
G:VBW P:NNC paghahambing 2708 23 		Context - detalyadong|JJD_CCP mga|DTCP *paghahambing|NNC* ng_mga|DTCP indibidwal|NNC 
G:VBW P:NNC paghahari 2207 49 		Context - at|CCA ang|DTC *paghahari|NNC* ng|CCB "|PMS 
G:VBW P:NNC paghalal 2299 3 		Context - pamamaraan|NNC ng|CCB *paghalal|NNC* ng|CCB Tagapagsalita|NNP 
G:VBW P:NNC paghalo 1783 30 		Context - paraan|NNC ng|CCB *paghalo|NNC* ng|CCB metals|FW 
G:VBW P:NNC pagharap 2732 42 		Context - integridad|NNC sa|CCT *pagharap|NNC* sa|CCT ilan|PRQ 
G:VBW P:NNC paghatid 1770 6 		Context - paraan|NNC ng|CCB *paghatid|NNC* ng|CCB armas|NNC 
G:VBW P:NNC paghatol 2211 18 		Context - paano|RBQ ang_mga|DTCP *paghatol|NNC* ay|LM sa|CCT 
G:VBW P:NNC paghuwad 2962 16 		Context - iprinisenta|VBTS ang|DTC *paghuwad|NNC* bilang|CCT isang|PRI_CCP 
G:VBW P:NNC pagkabulok 2207 12 		Context - tubos|JJD na|CCP *pagkabulok|NNC* at|CCA pagkawawalang-kilos|NNC 
G:VBW P:NNC pagkakaakit 2571 18 		Context - kanilang|PRSP_CCP kapwa|PRI *pagkakaakit|NNC* na|CCP gravitational|FW 
G:VBW P:NNC pagkakaayos 2001 34 		Context - -|PMS ang|DTC *pagkakaayos|NNC* ay|LM nakita|VBTS 
G:VBW P:NNC pagkakagamit 2517 20 		Context - pantay-pantay|JJD na|CCP *pagkakagamit|NNC* ,|PMC na|CCP 
G:VBW P:NNC pagkakahawig 2164 21 		Context - ng|CCB kaunting|PRI_CCP *pagkakahawig|NNC* sa|CCT orihinal|JJD 
G:VBW P:NNC pagkakaiba 1644 6 		Context - doktrina|NNC ng|CCB *pagkakaiba|NNC* ng|CCB halaga|NNC 
G:VBW P:NNC pagkakaiba 2623 15 		Context - /|PMS pabayang|NNC_CCP *pagkakaiba|NNC* ng|CCB tunog|NNC 
G:VBW P:NNC pagkakamali 2698 38 		Context - sa|CCT mga|DTCP *pagkakamali|NNC* at|CCA pagiging|VBTR 
G:VBW P:NNC pagkakapareho 2279 7 		Context - mapansin|VBW ang|DTC *pagkakapareho|NNC* ng|CCB masining|JJD 
G:VBW P:NNC pagkakaroon 1881 27 		Context - ,|PMC at|CCA *pagkakaroon|NNC* ng|CCB natatanging|JJD_CCP 
G:VBW P:NNC pagkakaroon 2146 20 		Context - ng|CCB independiyenteng|JJD_CCP *pagkakaroon|NNC* ng|CCB mundo|NNC 
G:VBW P:NNC pagkakaroon 2920 9 		Context - panganib|NNC ng|CCB *pagkakaroon|NNC* upang|CCB harapin|VBOF 
G:VBW P:NNC pagkakasundo 2199 27 		Context - katulad_ng|JJC hindi|RBF *pagkakasundo|NNC* ninyo|PRP sa|CCT 
G:VBW P:NNC pagkakasunod-sunod 2986 23 		Context - rekonstruksyon|NNC sa|CCT *pagkakasunod-sunod|NNC* ng|CCB gene|FW 
G:VBW P:NNC pagkakatali 2951 15 		Context - binawasan|VBOF ang|DTC *pagkakatali|NNC* sa|CCT gobyerno|NNC 
G:VBW P:NNC pagkakatugma 1869 70 		Context - M|NNPA na|CCP *pagkakatugma|NNC* )|PMS .|PMP 
G:VBW P:NNC pagkalikha 2346 6 		Context - papel|NNC ang|DTC *pagkalikha|NNC* ng|CCB supermassive|FW 
G:VBW P:NNC pagkalimot 2739 32 		Context - lubos|JJCS na|CCP *pagkalimot|NNC* ng|CCB kanilang|PRSP_CCP 
G:VBW P:NNC pagkalipol 2701 23 		Context - mabilis|JJD ang|DTC *pagkalipol|NNC* .|PMP 
G:VBW P:NNC pagkamatay 2413 14 		Context - ng|CCB kanyang|PRSP_CCP *pagkamatay|NNC* noong|RBW_CCP 1555|CDB 
G:VBW P:NNC pagkamit 2489 1 		Context - Sa|CCT *pagkamit|NNC* ng|CCB politikal|JJD 
G:VBW P:NNC pagkapanalo 2289 20 		Context - ito|PRO ng|CCB *pagkapanalo|NNC* ng|CCB koalisyon|NNC 
G:VBW P:NNC pagkaroon 2858 87 		Context - at|CCA sa|CCT *pagkaroon|NNC* ng|CCB kanyang|PRSP_CCP 
G:VBW P:NNC pagkatali 2670 17 		Context - masaklap|JJD na|CCP *pagkatali|NNC* na|CCP nagpresinta|VBTS 
G:VBW P:NNC pagkatalo 1880 17 		Context - Ang|DTC kanyang|PRSP_CCP *pagkatalo|NNC* ay|LM nagtanggal|VBTR 
G:VBW P:NNC pagkatalo 2832 6 		Context - Sparta|NNP ang|DTC *pagkatalo|NNC* ng|CCB Messenua|NNP 
G:VBW P:NNC pagkawala 2410 9 		Context - dokumentaryo|NNC tungkol_sa|RBR *pagkawala|NNC* ng|CCB stabilidad|NNC 
G:VBW P:NNC pagkawasak 1954 13 		Context - buhay|NNC sa|CCT *pagkawasak|NNC* ng|CCB imperyo|NNC 
G:VBW P:NNC pagkawawalang-kilos 2207 14 		Context - pagkabulok|NNC at|CCA *pagkawawalang-kilos|NNC* ng|CCB Espanya|NNP 
G:VBW P:NNC pagkilala 2175 5 		Context - binibigyan|VBTR ng|CCB *pagkilala|NNC* sa|CCT pagkadiskubre|VBW 
G:VBW P:NNC pagkilos 2540 9 		Context - Archidamus|NNP sa|CCT *pagkilos|NNC* ng|CCB mensahero|NNC 
G:VBW P:NNC pagkonsumo 2528 39 		Context - papel|NNC ng|CCB *pagkonsumo|NNC* .|PMP 
G:VBW P:NNC pagkontra 2493 1 		Context - Itong|PRO_CCP *pagkontra|NNC* na|CCP epekto|NNC 
G:VBW P:NNC pagkuha 2126 23 		Context - )|PMS sa|CCT *pagkuha|NNC* ng|CCB isang|PRI_CCP 
G:VBW P:NNC paglabas 1807 6 		Context - komite|NNC sa|CCT *paglabas|NNC* ng|CCB "|PMS 
G:VBW P:NNC paglaglag 2973 14 		Context - dahil_sa|RBP kanilang|PRSP_CCP *paglaglag|NNC* ng|CCB huling|JJD_CCP 
G:VBW P:NNC paglago 2318 3 		Context - nagkakaroon|VBTR ng|CCB *paglago|NNC* ng_mga|DTCP angkat|FW 
G:VBW P:NNC paglaho 2643 44 		Context - para_sa|RBB biglaang|JJD_CCP *paglaho|NNC* ng_mga|DTCP daynasors|NNC 
G:VBW P:NNC paglaki 2346 15 		Context - pagsasaayos|NNC ng|CCB *paglaki|NNC* ng_mga|DTCP kalawakan|NNC 
G:VBW P:NNC paglalabi 1727 6 		Context - klase|NNC ng|CCB *paglalabi|NNC* .|PMP 
G:VBW P:NNC paglalahad 2027 3 		Context - mahusay|JJD na|CCP *paglalahad|NNC* na|CCP sistema|NNC 
G:VBW P:NNC paglalakbay 2192 41 		Context - nakakapagod|RBD na|CCP *paglalakbay|NNC* :|PMS Humina|VBAF 
G:VBW P:NNC paglalakbay 2961 18 		Context - ng|CCB kanilang|PRSP_CCP *paglalakbay|NNC* at|CCA pagtatanghal|NNC 
G:VBW P:NNC paglalakbay 2993 32 		Context - maiwasan|VBW ang|DTC *paglalakbay|NNC* ng_mga|DTCP motorista|NNC 
G:VBW P:NNC paglalaro 1842 10 		Context - mapabuti|VBW ang|DTC *paglalaro|NNC* nito|PRO sa_pagitan_ng|CCU 
G:VBW P:NNC paglalaro 2244 9 		Context - matagumpay|JJD na|CCP *paglalaro|NNC* ay|LM nangangailangan|VBTR 
G:VBW P:NNC paglalaro 2840 12 		Context - TD-gamon|NNP ng|CCB *paglalaro|NNC* ay|LM sa_itaas|RBL 
G:VBW P:NNC paglapit 2075 17 		Context - dekada|NNC ng|CCB *paglapit|NNC* ng|CCB American|NNP 
G:VBW P:NNC paglathala 2958 13 		Context - Nilus|NNP sa_pamamagitan_ng|CCT *paglathala|NNC* ng|CCB buong|PRI_CCP 
G:VBW P:NNC paglawak 1899 17 		Context - ngunit|CCT ang|DTC *paglawak|NNC* nito|PRO ay|LM 
G:VBW P:NNC paglibing 2621 22 		Context - tumakas|VBAF sa|CCT *paglibing|NNC* nung|RBW pangalawang|JJN_CCP 
G:VBW P:NNC paglilimita 2346 19 		Context - kalawakan|NNC sa_pamamagitan_ng|CCT *paglilimita|NNC* ng|CCB kabuuang|PRI_CCP 
G:VBW P:NNC paglilinis 2739 22 		Context - isang|PRI_CCP "|PMS *paglilinis|NNC* "|PMS ng|CCB 
G:VBW P:NNC paglipad 1634 25 		Context - dragon|NNC sa|CCT *paglipad|NNC* "|PMS ;|PMSC 
G:VBW P:NNC paglipas 74 14 		Context - dati|JJD sa|CCT *paglipas|NNC* ng|CCB panahon|NNC 
G:VBW P:NNC paglipat 2920 1 		Context - Tulad_ng|JJC *paglipat|NNC* ng|CCB nagdadagdag|VBTR 
G:VBW P:NNC paglitaw 1759 4 		Context - ito|PRO sa|CCT *paglitaw|NNC* ng|CCB manupakturang|NNC_CCP 
G:VBW P:NNC paglusob 2209 33 		Context - ang|DTC modernong|JJD_CCP *paglusob|NNC* .|PMP 
G:VBW P:NNC pagmamalasakit 2160 14 		Context - at|CCA pangkalikasang|JJD_CCP *pagmamalasakit|NNC* ,|PMC bukod|CCT 
G:VBW P:NNC pagmamanupaktura 2551 28 		Context - materyales|NNC at|CCA *pagmamanupaktura|NNC* ng|CCB kalakal|NNC 
G:VBW P:NNC pagpapaalis 3017 1 		Context - Ang|DTC *pagpapaalis|NNC* na|CCP ito|PRO 
G:VBW P:NNC pagpapababa 2445 32 		Context - kabiguan|NNC sa|CCT *pagpapababa|NNC* ng|CCB kahirapan|NNC 
G:VBW P:NNC pagpapahaba 1910 6 		Context - trabaho|NNC ang|DTC *pagpapahaba|NNC* sa|CCT gyera|NNC 
G:VBW P:NNC pagpapahalaga 1951 9 		Context - kasama|CCB ang|DTC *pagpapahalaga|NNC* nito|PRO sa|CCT 
G:VBW P:NNC pagpapahalaga 2209 23 		Context - na|CCP may|VBH *pagpapahalaga|NNC* sa|CCT mga|DTCP 
G:VBW P:NNC pagpapakain 1892 7 		Context - mekanismo|NNC sa|CCT *pagpapakain|NNC* ng|CCB ring|FW 
G:VBW P:NNC pagpapakilala 1850 10 		Context - Chileans|NNP ang|DTC *pagpapakilala|NNC* ng|CCB bagong|JJD_CCP 
G:VBW P:NNC pagpapakilala 2147 19 		Context - magpapakita|VBTF sa|CCT *pagpapakilala|NNC* ng|CCB Neoclassicism|NNP 
G:VBW P:NNC pagpapakilala 2720 4 		Context - walang|VBN_CCP ang|DTC *pagpapakilala|NNC* ng|CCB Neo-classical|NNP 
G:VBW P:NNC pagpapakita 2298 12 		Context - nalutas|VBTS sa_pamamagitan_ng|CCT *pagpapakita|NNC* ng|CCB kaugnay|JJD 
G:VBW P:NNC pagpapalakas 2551 1 		Context - Kaysa_sa|JJC *pagpapalakas|NNC* ng|CCB ekonomiya|NNC 
G:VBW P:NNC pagpapalalim 1731 3 		Context - taktika|NNC na|CCP *pagpapalalim|NNC* ng|CCB pormasyon|NNC 
G:VBW P:NNC pagpapalawak 2571 7 		Context - kalawakan|NNC ang|DTC *pagpapalawak|NNC* na|CCP ito|PRO 
G:VBW P:NNC pagpapanumbalik 2454 25 		Context - ang|DTC maagang|JJD_CCP *pagpapanumbalik|NNC* .|PMP Nakita|VBTS 
G:VBW P:NNC pagpapatuloy 2128 1 		Context - Sa|CCT *pagpapatuloy|NNC* ng_mga|DTCP taong|NNC_CCP 
G:VBW P:NNC pagpapatupad 1668 5 		Context - ]|PMS na|CCP *pagpapatupad|NNC* ng|CCB marami|PRI 
G:VBW P:NNC pagpapaunlad 2410 14 		Context - panlipunan|JJD bilang|CCT *pagpapaunlad|NNC* ng|CCB pelikula|NNC 
G:VBW P:NNC pagpapaupa 1850 30 		Context - factoring|FW ,|PMC *pagpapaupa|NNC* ,|PMC at|CCA 
G:VBW P:NNC pagpasok 2696 32 		Context - nito|PRO ang|DTC *pagpasok|NNC* ng|CCB pagkain|NNC 
G:VBW P:NNC pagpasok 2963 21 		Context - suplay|NNC sa|CCT *pagpasok|NNC* .|PMP 
G:VBW P:NNC pagpawi 2987 1 		Context - Ang|DTC *pagpawi|NNC* ng|CCB pang-aalipin|NNC 
G:VBW P:NNC pagpigil 1855 24 		Context - pagkatapos|VBW ng|CCB *pagpigil|NNC* ng_mga|DTCP Jesuits|NNP 
G:VBW P:NNC pagproseso 2090 7 		Context - ay|LM para_sa|RBB *pagproseso|NNC* (|PMS "|PMS 
G:VBW P:NNC pagpula 2720 8 		Context - Neo-classical|NNP na|CCP *pagpula|NNC* ,|PMC alam|VBS 
G:VBW P:NNC pagpuna 1902 21 		Context - tignan|VBOF ang|DTC *pagpuna|NNC* ni|DTP Alexander|NNP 
G:VBW P:NNC pagpuna 2147 27 		Context - pagsulat|NNC at|CCA *pagpuna|NNC* .|PMP 
G:VBW P:NNC pagpunta 2506 19 		Context - ay|LM ang|DTC *pagpunta|NNC* ng_mga|DTCP Hapon|NNP 
G:VBW P:NNC pagputok 3019 33 		Context - mga|DTCP naobserbahang|VBTS_CCP *pagputok|NNC* .|PMP 
G:VBW P:NNC pagsabi 2942 16 		Context - ,|PMC sa|CCT *pagsabi|NNC* nito|PRO na|CCP 
G:VBW P:NNC pagsabi 2973 29 		Context - mahinhin|VBW na|CCP *pagsabi|NNC* ng|CCB ibang|PRI_CCP 
G:VBW P:NNC pagsabi 2981 1 		Context - Sa|CCT *pagsabi|NNC* nito|PRO ,|PMC 
G:VBW P:NNC pagsagupa 2855 7 		Context - sang-ayon|JJD sa|CCT *pagsagupa|NNC* ng|CCB isang|PRI_CCP 
G:VBW P:NNC pagsalakay 2181 7 		Context - ng|CCB malawakang|JJD_CCP *pagsalakay|NNC* ng|CCB Union|NNP 
G:VBW P:NNC pagsalakay 2584 16 		Context - ang|DTC isang|PRI_CCP *pagsalakay|NNC* .|PMP 
G:VBW P:NNC pagsali 2607 10 		Context - industry|FW sa|CCT *pagsali|NNC* ng|CCB pelikula|NNC 
G:VBW P:NNC pagsalin 1806 63 		Context - payagan|VBOF ang|DTC *pagsalin|NNC* ng|CCB hindi-militar|JJD 
G:VBW P:NNC pagsalin 2022 21 		Context - ,|PMC sa|CCT *pagsalin|NNC* at|CCA pag-edit|NNC 
G:VBW P:NNC pagsalita 2623 23 		Context - sila|PRP sa|CCT *pagsalita|NNC* .|PMP 
G:VBW P:NNC pagsasaayos 2346 13 		Context - sa|CCT aktibong|JJD_CCP *pagsasaayos|NNC* ng|CCB paglaki|NNC 
G:VBW P:NNC pagsasabi 2242 2 		Context - Inilalarawan|VBTR ng|CCB *pagsasabi|NNC* kung|CCR tumataginting|VBTR_VBAF 
G:VBW P:NNC pagsasalakay 2621 25 		Context - nung|RBW pangalawang|JJN_CCP *pagsasalakay|NNC* noong|RBW_CCP Pebrero|NNP 
G:VBW P:NNC pagsasali 2095 11 		Context - talaga|RBT mula_sa|RBL *pagsasali|NNC* sa|CCT Tagamanman|NNP 
G:VBW P:NNC pagsasamantala 2159 6 		Context - kapangyarihan|NNC sa_likod_ng|CCU *pagsasamantala|NNC* at|CCA ordinaryong|JJD_CCP 
G:VBW P:NNC pagsasanay 2890 24 		Context - buwan|NNC ng|CCB *pagsasanay|NNC* .|PMP 
G:VBW P:NNC pagsasanib 2099 25 		Context - nuclear|FW na|CCP *pagsasanib|NNC* reaksyon|NNC .|PMP 
G:VBW P:NNC pagsisikap 2451 10 		Context - sa|CCT anumang|PRI_CCP *pagsisikap|NNC* na|CCP "|PMS 
G:VBW P:NNC pagsisimula 2616 5 		Context - ,|PMC ang_mga|DTCP *pagsisimula|NNC* ng|CCB pagbibigay-katwiran|NNC 
G:VBW P:NNC pagsubaybay 2498 22 		Context - patuloy|JJD na|CCP *pagsubaybay|NNC* sa|CCT hugis|NNC 
G:VBW P:NNC pagsubok 2024 7 		Context - na|CCP kontroladong|JJD_CCP *pagsubok|NNC* na|CCP nagpapahiwatig|VBTR 
G:VBW P:NNC pagsubok 2596 4 		Context - na|CCP kontroladong|JJD_CCP *pagsubok|NNC* noong|RBW_CCP 2005|CDB 
G:VBW P:NNC pagsubok 2753 35 		Context - sa|CCT mga|DTCP *pagsubok|NNC* at|CCA eksperimento|NNC 
G:VBW P:NNC pagsugpo 2489 30 		Context - ,|PMC at|CCA *pagsugpo|NNC* sa|CCT imperyong|NNC_CCP 
G:VBW P:NNC pagsuko 1821 10 		Context - ang|DTC isang|PRI_CCP *pagsuko|NNC* ,|PMC kapwa|PRI 
G:VBW P:NNC pagsulat 2147 25 		Context - Ingles|NNP na|CCP *pagsulat|NNC* at|CCA pagpuna|NNC 
G:VBW P:NNC pagsunod 2641 17 		Context - kanyang|PRSP_CCP buhay|NNC *pagsunod|NNC* sa|CCT mga|DTCP 
G:VBW P:NNC pagsusugal 2244 4 		Context - sa|CCT larong|NNC_CCP *pagsusugal|NNC* ,|PMC ang|DTC 
G:VBW P:NNC pagsusulat 1674 17 		Context - tungo_sa|RBL simpleng|JJD_CCP *pagsusulat|NNC* .|PMP 
G:VBW P:NNC pagsusulat 2706 23 		Context - sistema|NNC ng|CCB *pagsusulat|NNC* na|CCP Chinese|NNP 
G:VBW P:NNC pagsusumite 1861 13 		Context - siyudad|NNC sa_pamamagitan_ng|CCT *pagsusumite|NNC* ng|CCB aplikasyon|NNC 
G:VBW P:NNC pagsusunod 1644 1 		Context - Sa|CCT *pagsusunod|NNC* sa|CCT mga|DTCP 
G:VBW P:NNC pagsusunog 2952 29 		Context - lupa|NNC ng|CCB *pagsusunog|NNC* ng|CCB bangkay|NNC 
G:VBW P:NNC pagsusuri 1793 2 		Context - Sa|CCT estatistikong|NNC_CCP *pagsusuri|NNC* ng|CCB teksto|NNC 
G:VBW P:NNC pagtagal 2575 13 		Context - lang|RBI ang|DTC *pagtagal|NNC* ng|CCB kanilang|PRSP_CCP 
G:VBW P:NNC pagtanggal 2033 4 		Context - dito|PRL ang|DTC *pagtanggal|NNC* ng_mga|DTCP posisyon|NNC 
G:VBW P:NNC pagtanggap 1893 4 		Context - kritikal|JJD na|CCP *pagtanggap|NNC* ng|CCB Objectivists|NNP 
G:VBW P:NNC pagtanggi 2858 53 		Context - ,|PMC ang|DTC *pagtanggi|NNC* ng|CCB Clement|NNP 
G:VBW P:NNC pagtapos 2110 8 		Context - liberal|JJD sa|CCT *pagtapos|NNC* ng|CCB taon|NNC 
G:VBW P:NNC pagtapos 2500 16 		Context - ng|CCB matuling|JJD_CCP *pagtapos|NNC* si|DTP Napoleon|NNP 
G:VBW P:NNC pagtasa 2840 2 		Context - Ayon_sa|RBR mga|DTCP *pagtasa|NNC* ng|CCB Bill|NNP 
G:VBW P:NNC pagtatagumpay 2819 1 		Context - Ang|DTC *pagtatagumpay|NNC* ng|CCB Vic-20|NNP 
G:VBW P:NNC pagtataksil 2629 24 		Context - krimen|NNC ng|CCB *pagtataksil|NNC* ,|PMC at|CCA 
G:VBW P:NNC pagtatalo 2911 21 		Context - patuloy|JJD na|CCP *pagtatalo|NNC* ng|CCB magkakalapit|VBTF 
G:VBW P:NNC pagtatanghal 2192 68 		Context - sa|CCT maraming|PRI_CCP *pagtatanghal|NNC* ng|CCB grupo|NNC 
G:VBW P:NNC pagtatanghal 2438 6 		Context - instrumental|JJD na|CCP *pagtatanghal|NNC* ng|CCB R&B|NNP 
G:VBW P:NNC pagtatanghal 2595 7 		Context - sa|CCT isang|PRI_CCP *pagtatanghal|NNC* noong|RBW_CCP 1992|CDB 
G:VBW P:NNC pagtatanghal 2961 20 		Context - paglalakbay|NNC at|CCA *pagtatanghal|NNC* bilang|CCT duo|FW 
G:VBW P:NNC pagtatangka 2113 9 		Context - ambisyoso|JJD na|CCP *pagtatangka|NNC* upang|CCB maglatag|VBW 
G:VBW P:NNC pagtatangka 2293 1 		Context - Ang|DTC *pagtatangka|NNC* ng|CCB Espanyol|NNP 
G:VBW P:NNC pagtatangka 2374 1 		Context - Sa|CCT *pagtatangka|NNC* makatakas|VBW ni|DTP 
G:VBW P:NNC pagtatanim 1757 13 		Context - sa|CCT siksikang|JJD_CCP *pagtatanim|NNC* ,|PMC na|CCP 
G:VBW P:NNC pagtatanim 2153 1 		Context - Ang|DTC *pagtatanim|NNC* para_sa|RBB sailids|NNC 
G:VBW P:NNC pagtatapos 1741 3 		Context - ,|PMC ang|DTC *pagtatapos|NNC* ng|CCB battleship|FW 
G:VBW P:NNC pagtatapos 2220 1 		Context - Sa|CCT *pagtatapos|NNC* ng|CCB 1919|CDB 
G:VBW P:NNC pagtatapos 3025 10 		Context - pangako|NNC sa|CCT *pagtatapos|NNC* ng|CCB bawat|PRI 
G:VBW P:NNC pagtatasa 2708 15 		Context - kasangkapan|NNC para_sa|RBB *pagtatasa|NNC* ng_mga|DTCP laro|NNC 
G:VBW P:NNC pagtingin 2616 16 		Context - sa|CCT mga|DTCP *pagtingin|NNC* sa|CCT katauhan|NNC 
G:VBW P:NNC pagtipid 2764 24 		Context - gumagalaw|VBTR_VBAF ,|PMC *pagtipid|NNC* ng|CCB gas|NNC 
