	Gold 	 Count 	 Distribution 	 Recalled 	 Recall %
G:VBTS P:VBOF ibinalita 263 3 		Context - 2007|CDB ,|PMC *ibinalita|VBOF* na|RBI ang|DTC 
G:VBTS P:VBOF ibinigay 1387 18 		Context - )|PMS ay|LM *ibinigay|VBOF* sa|CCT asawa|NNC 
G:VBTS P:VBOF ikinwento 1595 5 		Context - ,|PMC na|CCP *ikinwento|VBOF* sa|CCT pagkakaintindi|NNC 
G:VBTS P:VBOF inakala 1627 10 		Context - tatlo|CDB dahil|CCR *inakala|VBOF* nila|PRP na|CCP 
G:VBTS P:VBOF inarkila 1046 4 		Context - 1917|CDB ,|PMC *inarkila|VBOF* si|DTP Warren|NNP 
G:VBTS P:VBOF inilantad 1233 16 		Context - mandurukot|NNC na|CCP *inilantad|VBOF* ang|DTC kanyang|PRSP_CCP 
G:VBTS P:VBOF inimbento 1221 17 		Context - na|CCP tauhang|NNC_CCP *inimbento|VBOF* ni|DTP Bellow|NNP 
G:VBTS P:VBOF inimungkahi 273 17 		Context - ,|PMC na|CCP *inimungkahi|VBOF* na|CCP pangangatwiran|NNC 
G:VBTS P:VBOF inimungkahi 658 11 		Context - ,|PMC at|CCA *inimungkahi|VBOF* ni|DTP Kirby|NNP 
G:VBTS P:VBOF iniugnay 162 11 		Context - at|CCA indirektang|JJD_CCP *iniugnay|VBOF* ang|DTC Red|NNP 
G:VBTS P:VBOF inobserbahan 32 7 		Context - eksperimento|NNC ,|PMC *inobserbahan|VBOF* ang|DTC isang|PRI_CCP 
G:VBTS P:VBOF ipinasok 1369 6 		Context - ito|PRO ,|PMC *ipinasok|VBOF* ang_mga|DTCP formatting|FW 
G:VBTS P:VBOF isinaad 1040 17 		Context - una|CDB niyang|PRS_CCP *isinaad|VBOF* ang|DTC resulta|NNC 
G:VBTS P:VBOF isinara 1406 19 		Context - ,|PMC na|CCP *isinara|VBOF* noong|RBW_CCP 1915|CDB 
G:VBTS P:VBOF itinakda 1176 12 		Context - panghimpapawid|JJD ang|DTC *itinakda|VBOF* noong|RBW_CCP 1917|CDB 
G:VBTS P:VBOF itinakda 437 7 		Context - lamang|RBI ang|DTC *itinakda|VBOF* para|CCT makitungo|VBW 
G:VBTS P:VBOF itinala 1548 7 		Context - na|CCP kanyang|PRSP_CCP *itinala|VBOF* na|CCP partikular|JJD 
G:VBTS P:VBOF itinalaga 763 2 		Context - Noong|RBW 1946|CDB *itinalaga|VBOF* ni|DTP Warren|NNP 
G:VBTS P:VBOF kinanonisa 697 9 		Context - yugto|NNC :|PMS *kinanonisa|VBOF* ang|DTC batas|NNC 
G:VBTS P:VBOF napalitan 7 20 		Context - ,|PMC (|PMS *napalitan|VBOF* ang|DTC kanyang|PRSP_CCP 
G:VBTS P:VBOF napalitan 740 41 		Context - 1995|CDB Bulletin|NNP *napalitan|VBOF* na|RBI lang|RBI 
G:VBTS P:VBOF pina-bulaanan 997 16 		Context - ,|PMC pero|CCT *pina-bulaanan|VBOF* na|CCP ang|DTC 
G:VBTS P:VBOF pinakitunguhan 825 28 		Context - ,|PMC na|CCP *pinakitunguhan|VBOF* sa|CCT Kongreso|NNP 
G:VBTS P:VBOF pinalago 1446 6 		Context - tirahan|NNC at|CCA *pinalago|VBOF* ang_mga|DTCP kalakalan|NNC 
G:VBTS P:VBOF pinamahalaan 1405 25 		Context - naman|RBI itong|PRO_CCP *pinamahalaan|VBOF* ng_mga|DTCP Pilipinong|NNP_CCP 
G:VBTS P:VBOF pinamahalaan 1405 3 		Context - 1901|CDB ,|PMC *pinamahalaan|VBOF* ang|DTC Cebu|NNP 
G:VBTS P:VBOF pinangalanan 1446 11 		Context - at|CCA muling|RBW_CCP *pinangalanan|VBOF* ang|DTC isla|NNC 
G:VBTS P:VBOF pinatay 1627 17 		Context - ginahasa|VBOF at|CCA *pinatay|VBOF* sa|CCT isang|PRI_CCP 
G:VBTS P:VBOF pinatumba 1442 16 		Context - ginipit|VBOF at|CCA *pinatumba|VBOF* ang|DTC pamahalaan|NNC 
G:VBTS P:VBOF pinilit 1176 29 		Context - )|PMS kapag|CCR *pinilit|VBOF* niya|PRS ang_mga|DTCP 
G:VBTS P:VBOF sinabi 1254 9 		Context - '|PMS ang|DTC *sinabi|VBOF* ni|DTP Studs|NNP 
G:VBTS P:VBOF siniguro 48 23 		Context - tao|NNC at|CCA *siniguro|VBOF* ang|DTC saklolo|NNC 
G:VBTS P:VBOF siniksik 34 14 		Context - sa_Germany|RBL_NNP ,|PMC *siniksik|VBOF* ang|DTC natirang|VBTS_CCP 
G:VBTS P:VBOF sinimulan 1309 21 		Context - kung|RBK saan|RBQ *sinimulan|VBOF* niyang|PRS_CCP isulat|VBOF 
G:VBTS P:VBOF sinimulan 1587 17 		Context - ,|PMC na|CCP *sinimulan|VBOF* kay|DTP Gary|NNP 
G:VBTS P:VBOF sinubukan 1208 17 		Context - Drillers|NNP ;|PMSC *sinubukan|VBOF* ni|DTP Keith|NNP 
G:VBTS P:VBOF tinanggal 1396 3 		Context - 1896|CDB ,|PMC *tinanggal|VBOF* ni|DTP Rockefeller|NNP 
G:VBTS P:VBOF tinanggal 1440 2 		Context - Ngunit|CCT ,|PMC *tinanggal|VBOF* ng|CCB XML|NNPA 
G:VBTS P:VBOF tinanggihan 1603 41 		Context - ,|PMC ay|LM *tinanggihan|VBOF* .|PMP 
G:VBTS P:VBOF tinawag 345 16 		Context - patuloy|JJD na|CCP *tinawag|VBOF* na|CCP dubbin|NNC 
G:VBTS P:VBOF tinawag 345 2 		Context - Sa|CCT halip|CCT *tinawag|VBOF* itong|PRO_CCP blacking|FW 
G:VBTS P:VBOF tinulungan 258 25 		Context - ,|PMC na|CCP *tinulungan|VBOF* niya|PRS noong|RBW_CCP 
G:VBTS P:VBOL pinanggalingan 1509 31 		Context - na|CCP ang|DTC *pinanggalingan|VBOL* ng|CCB kanilang|PRSP_CCP 
G:VBTS P:VBTR Ginagawa 1067 0 		Context - *Ginagawa|VBTR* rin|RBI nila|PRP 
G:VBTS P:VBTR Ipinahintulot 1628 0 		Context - *Ipinahintulot|VBTR* din|RBI ang|DTC 
G:VBTS P:VBTR Kinokolekta 229 0 		Context - *Kinokolekta|VBTR* ang|DTC datos|NNC 
G:VBTS P:VBTR Naawtorisa 753 0 		Context - *Naawtorisa|VBTR* ang|DTC isang|PRI_CCP 
G:VBTS P:VBTR Nagbibigay 638 0 		Context - *Nagbibigay|VBTR* daan|NNC sa|CCT 
G:VBTS P:VBTR Nailalarawan 1329 0 		Context - *Nailalarawan|VBTR* ang|DTC estatwaryo|NNC 
G:VBTS P:VBTR Nangibabaw 955 0 		Context - *Nangibabaw|VBTR* si|DTP Buckley|NNP 
G:VBTS P:VBTR Nanomineyt 626 0 		Context - *Nanomineyt|VBTR* si|DTP Grant|NNP 
G:VBTS P:VBTR Niresolba 617 0 		Context - *Niresolba|VBTR* nina|DTPP James|NNP 
G:VBTS P:VBTR Pinakilala 1141 0 		Context - *Pinakilala|VBTR* rin|RBI niya|PRS 
G:VBTS P:VBTR Pinapili 714 0 		Context - *Pinapili|VBTR* siya|PRS kung|RBK 
G:VBTS P:VBTR Sinaliksik 440 0 		Context - *Sinaliksik|VBTR* at|CCA pinagdebatihan|VBOF 
G:VBTS P:VBTR inapruba 56 29 		Context - ngunit|CCT hindi|RBF *inapruba|VBTR* ang|DTC disenyong|NNC_CCP 
G:VBTS P:VBTR ineksperimento 1321 5 		Context - US|NNPA ,|PMC *ineksperimento|VBTR* ni|DTP Woodruff|NNP 
G:VBTS P:VBTR inilaglag 1469 7 		Context - pagsusuri|NNC ,|PMC *inilaglag|VBTR* ang|DTC ammunition|FW 
G:VBTS P:VBTR inokupahan 998 20 		Context - orihinal|RBD na|CCP *inokupahan|VBTR* ng|CCB sentrong|JJD_CCP 
G:VBTS P:VBTR kinokonekta 1436 16 		Context - doon|PRL at|CCA *kinokonekta|VBTR* ang|DTC White|NNP 
G:VBTS P:VBTR na-diyagnostika 1590 12 		Context - mga|DTCP pasyenteng|NNC_CCP *na-diyagnostika|VBTR* nito|PRO ay|LM 
G:VBTS P:VBTR naaprubahan 742 48 		Context - hindi|RBF ito|PRO *naaprubahan|VBTR* ng|CCB Kongreso|NNP 
G:VBTS P:VBTR naglikha 933 9 		Context - potensyal|NNC na|CCP *naglikha|VBTR* ng|CCB sigla|NNC 
G:VBTS P:VBTR nagmay-ari 1370 2 		Context - Bilang_resulta|CCU ,|PMC *nagmay-ari|VBTR* ng|CCB hiwalay|JJD 
G:VBTS P:VBTR nagsising 720 19 		Context - ,|PMC at|CCA *nagsising|VBTR* hindi|RBF siya|PRS 
G:VBTS P:VBTR nagtulak 172 2 		Context - Ito|PRO ang|DTC *nagtulak|VBTR* kay|DTP Grant|NNP 
G:VBTS P:VBTR nakakaapekto 1428 37 		Context - tao|NNC ay|LM *nakakaapekto|VBTR* sa|CCT ugali|NNC 
G:VBTS P:VBTR nakapagbuo 1556 8 		Context - levees|FW na|CCP *nakapagbuo|VBTR* ng|CCB dumi|NNC 
G:VBTS P:VBTR nandayuhan 1510 10 		Context - Hudyo|NNP na|CCP *nandayuhan|VBTR* sa|CCT Israel|NNP 
G:VBTS P:VBTR nangilala 86 15 		Context - Fausto-Sterling|NNP ang|DTC *nangilala|VBTR* sa|CCT limang|JJN_CCP 
G:VBTS P:VBTR naoobserbahan 229 7 		Context - sa|CCT isang|PRI_CCP *naoobserbahan|VBTR* o|CCT eksperimental|JJD 
G:VBTS P:VBTR napigilan 368 51 		Context - at|CCA mabisang|RBD_CCP *napigilan|VBTR* sa|CCT pagsiyasat|NNC 
G:VBTS P:VBTR naranasan 1314 15 		Context - kahit|CCT na|CCP *naranasan|VBTR* nito|PRO ang|DTC 
G:VBTS P:VBTR naunawaan 1243 4 		Context - lang|RBI ang|DTC *naunawaan|VBTR* kung|CCR sila|PRP 
G:VBTS P:VBTR pinapayagan 1262 28 		Context - tag|FW ang|DTC *pinapayagan|VBTR* ,|PMC at|CCA 
G:VBTS P:VBTR sinuspenda 1334 18 		Context - pag-uusap|NNC ay|LM *sinuspenda|VBTR* pagkatapos|RBW ng|CCB 
G:VBTS P:VBTR tinanggalan 816 8 		Context - kung|RBK saan|RBQ *tinanggalan|VBTR* ng|CCB Gobernador|NNP 
G:VBTS P:VBTR_CCP namuong 876 31 		Context - mapanatili|VBW ang|DTC *namuong|VBTR_CCP* dugo|NNC .|PMP 
G:VBTS P:VBTR_VBOF Nilalarawan 868 0 		Context - *Nilalarawan|VBTR_VBOF* ng_mga|DTCP Katoliko|NNP 
G:VBTS P:VBTR_VBRF Pinautos 448 0 		Context - *Pinautos|VBTR_VBRF* rin|RBI ni|DTP 
G:VBTS P:VBTR_VBRF ipinag-utos 1149 7 		Context - Dinastiya|NNP ,|PMC *ipinag-utos|VBTR_VBRF* ni|DTP Pharaoh|NNP 
G:VBTS P:VBTS_CCP Inilibing 1259 0 		Context - *Inilibing|VBTS_CCP* siya|PRS sa|CCT 
G:VBTS P:VBTS_CCP natirang 34 16 		Context - siniksik|VBOF ang|DTC *natirang|VBTS_CCP* gas|NNC sa|CCT 
G:VBTS P:VBTS_VBAF kumbinsido 375 2 		Context - Partikular|NNC na|CCP *kumbinsido|VBTS_VBAF* si|DTP Beatty|NNP 
G:VBTS P:VBTS_VBOF Iginanap 721 0 		Context - *Iginanap|VBTS_VBOF* sa|CCT National|NNP 
G:VBTS P:VBTS_VBOF Itinakda 1098 0 		Context - *Itinakda|VBTS_VBOF* sa|CCT tamang|JJD_CCP 
G:VBTS P:VBTS_VBOF Itinanggi 8 0 		Context - *Itinanggi|VBTS_VBOF* man|RBI ito|PRO 
G:VBTS P:VBTS_VBOF hinalo 345 9 		Context - na|RBI kapag|CCR *hinalo|VBTS_VBOF* sa|CCT lampblack|NNC 
G:VBTS P:VBTS_VBOF idinisenyo 1371 4 		Context - lahat|PRI ,|PMC *idinisenyo|VBTS_VBOF* ang|DTC XML|NNPA 
G:VBTS P:VBTS_VBOF ikinasal 1554 13 		Context - kahit|CCT na|CCP *ikinasal|VBTS_VBOF* siya|PRS kaagad|RBW 
G:VBTS P:VBTS_VBOF ilabas 768 1 		Context - Matapos|VBW *ilabas|VBTS_VBOF* at|CCA i-anunsyo|VBOF 
G:VBTS P:VBTS_VBOF inanyayahan 1394 28 		Context - Cebu|NNP at|CCA *inanyayahan|VBTS_VBOF* ang_mga|DTCP katutubo|NNC 
G:VBTS P:VBTS_VBOF inihati-hati 526 31 		Context - ito|PRO ay|LM *inihati-hati|VBTS_VBOF* sa|CCT 30|CDB 
G:VBTS P:VBTS_VBOF itinaas 1092 7 		Context - lungsod|NNC ay|LM *itinaas|VBTS_VBOF* bilang|CCT kabisera|NNC 
G:VBTS P:VBTS_VBOF itinalang 402 31 		Context - census|NNC na|CCP *itinalang|VBTS_VBOF* mula_sa|RBL 32|CDB 
G:VBTS P:VBTS_VBOF itinatag 1266 8 		Context - BCE|NNPA ,|PMC *itinatag|VBTS_VBOF* ng_mga|DTCP ninunong|NNC_CCP 
G:VBTS P:VBTS_VBOF itinatag 886 5 		Context - kompanya|NNC na|CCP *itinatag|VBTS_VBOF* sa|CCT Turin|NNP 
G:VBTS P:VBTS_VBOF sinabi 1051 49 		Context - talumpati|NNC na|CCP *sinabi|VBTS_VBOF* )|PMS ay|LM 
G:VBTS_CCP P:JJD_CCP nakaraang 914 6 		Context - GDP|NNPA sa|CCT *nakaraang|JJD_CCP* 15|CDB taon|NNC 
G:VBTS_CCP P:JJD_CCP nakasanayang 129 19 		Context - habang|RBW ang|DTC *nakasanayang|JJD_CCP* pagkalkula|NNC naman|RBI 
G:VBTS_CCP P:JJD_CCP pinahabang 1551 21 		Context - linggo|NNC ng|CCB *pinahabang|JJD_CCP* sesyon|NNC .|PMP 
G:VBTS_CCP P:JJD_CCP sinaunang 1187 5 		Context - pa|RBI noong|RBW_CCP *sinaunang|JJD_CCP* panahon|NNC ,|PMC 
G:VBTS_CCP P:RBD_CCP kinalaunang 697 31 		Context - at|CCA ang_mga|DTCP *kinalaunang|RBD_CCP* kasulatan|NNC makalipas|VBW 
G:VBTS_CCP P:RBD_CCP nagawang 1056 12 		Context - yunit|NNC ng|CCB *nagawang|RBD_CCP* carbon|FW dioxide|FW 
G:VBTS_CCP P:RBD_CCP nagpanatiling 1574 11 		Context - ,|PMC ang|DTC *nagpanatiling|RBD_CCP* mababa|JJD ang|DTC 
G:VBTS_CCP P:RBD_CCP nagsimulang 1251 26 		Context - noong|RBW_CCP 1886|CDB *nagsimulang|RBD_CCP* mailathala|VBW ang|DTC 
G:VBTS_CCP P:RBD_CCP nakitang 488 19 		Context - katangian|NNC ang|DTC *nakitang|RBD_CCP* malaking|JJD_CCP pag-aakala|NNC 
G:VBTS_CCP P:VBOF Pinangalanan 587 0 		Context - *Pinangalanan|VBOF* ang|DTC Earl|NNP 
G:VBTS_CCP P:VBOF_CCP ginawang 418 22 		Context - Marie|NNP Kraja|NNP *ginawang|VBOF_CCP* isang|PRI_CCP popular|JJD 
G:VBTS_CCP P:VBOF_CCP iminungkahing 865 7 		Context - sa|CCT mga|DTCP *iminungkahing|VBOF_CCP* Aeroscraft|NNP ang|DTC 
G:VBTS_CCP P:VBOF_CCP pinangalanang 678 10 		Context - technique|FW na|CCP *pinangalanang|VBOF_CCP* '|PMS Turingismus|NNP 
G:VBTS_CCP P:VBOF_CCP pinangalang 473 6 		Context - pelikula|NNC na|CCP *pinangalang|VBOF_CCP* _____|PMS sina|DTPP 
G:VBTS_CCP P:VBOF_CCP pinangalang 489 11 		Context - Mehendale|NNP na|CCP *pinangalang|VBOF_CCP* Gandhi|NNP Looks|NNP 
G:VBTS_CCP P:VBTR naobserbahang 1341 18 		Context - ang|DTC pinaka|JJCS *naobserbahang|VBTR* kometa|NNC sa|CCT 
G:VBTS_CCP P:VBTR naturing 329 18 		Context - at|CCA minsang|RBW_CCP *naturing|VBTR* na|CCP simbolo|NNC 
G:VBTS_CCP P:VBTR_CCP inalyasang 678 42 		Context - sa|CCT mga|DTCP *inalyasang|VBTR_CCP* '|PMS Fish|NNP 
G:VBTS_CCP P:VBTR_CCP kinanselang 865 12 		Context - kapalit|JJD ng|CCB *kinanselang|VBTR_CCP* proyektong|NNC_CCP WALRUS|NNPA 
G:VBTS_CCP P:VBTR_CCP nagngalang 344 16 		Context - Tour|NNP na|CCP *nagngalang|VBTR_CCP* "|PMS Minor|NNP 
G:VBTS_CCP P:VBTR_CCP nagngangalang 1206 13 		Context - lalaki|NNC na|CCP *nagngangalang|VBTR_CCP* John|NNP D.|NNPA 
G:VBTS_CCP P:VBTR_CCP naliwanagang 741 9 		Context - uri|NNC ng|CCB *naliwanagang|VBTR_CCP* pag-iisip|NNC noong|RBW_CCP 
G:VBTS_CCP P:VBTS nagsabing 1306 29 		Context - kuryente|NNC ang|DTC *nagsabing|VBTS* dapat|VBS itigil|VBOF 
G:VBTS_CCP P:VBTS nakitang 77 18 		Context - tugon|NNC nang|RBW *nakitang|VBTS* "|PMS isang|PRI_CCP 
G:VBTS_CCP P:VBTS nasabing 1076 20 		Context - siyentipiko|NNC ang|DTC *nasabing|VBTS* kababalaghan|NNC .|PMP 
G:VBTS_CCP P:VBTS nasabing 677 1 		Context - Ang|DTC *nasabing|VBTS* pinuno|NNC ay|LM 
G:VBTS_CCP P:VBTS sinabing 215 27 		Context - hustiya|NNC at|CCA *sinabing|VBTS* "|PMS siya|PRS 
G:VBTS_CCP P:VBTS_VBOF iminungkahing 1603 17 		Context - iba|PRI pang|RBI_CCP *iminungkahing|VBTS_VBOF* mga|DTCP pangalan|NNC 
G:VBTS_CCP P:VBTS_VBOF itinalagang 443 2 		Context - Iniilipat|VBOL ang|DTC *itinalagang|VBTS_VBOF* hitter|NNC sa|CCT 
G:VBTS_JJD P:VBTS nagbigay-propison 86 1 		Context - Ang|DTC *nagbigay-propison|VBTS* sa|CCT kagalawan|NNC 
G:VBTS_LM P:VBTR nagsimula'y 38 17 		Context - na|CCP noong|RBW_CCP *nagsimula'y|VBTR* para_sa|RBB paglikha|NNC 
G:VBTS_VBAF P:JJD sumunod 451 5 		Context - Beatty|NNP sa|CCT *sumunod|JJD* na|CCP katapat|NNC 
G:VBTS_VBAF P:NNC umabante 793 1 		Context - Maaring|RBM *umabante|NNC* ,|PMC o|CCT 
G:VBTS_VBAF P:VBAF Pumirma 189 0 		Context - *Pumirma|VBAF* ng|CCB isang|PRI_CCP 
G:VBTS_VBAF P:VBAF bumagsak 149 3 		Context - ,|PMC maaaring|RBM *bumagsak|VBAF* ang|DTC temperature|FW 
G:VBTS_VBAF P:VBAF bumalik 172 9 		Context - nais|VBS niyang|PRS_CCP *bumalik|VBAF* at|CCA gawin|VBOF 
G:VBTS_VBAF P:VBAF bumisita 464 45 		Context - Ingles|NNP na|CCP *bumisita|VBAF* sa|CCT New|NNP 
G:VBTS_VBAF P:VBAF bumoto 947 1 		Context - Maaaring|RBM *bumoto|VBAF* ang_mga|DTCP Juniors|NNP 
G:VBTS_VBAF P:VBAF bumuo 638 7 		Context - manlalaro|NNC upang|CCB *bumuo|VBAF* sila|PRP ng|CCB 
G:VBTS_VBAF P:VBAF dumating 1025 45 		Context - fastball|NNC ngunit|CCT *dumating|VBAF* sa|CCT makabuluhang|JJD_CCP 
G:VBTS_VBAF P:VBAF gumamit 174 1 		Context - Maaring|RBM *gumamit|VBAF* ng|CCB order|NNC 
G:VBTS_VBAF P:VBAF gumawa 1000 20 		Context - ,|PMC at|CCA *gumawa|VBAF* sila|PRP ng_mga|DTCP 
G:VBTS_VBAF P:VBAF lumabas 28 29 		Context - ,|PMC at|CCA *lumabas|VBAF* kahit|CCT sa|CCT 
G:VBTS_VBAF P:VBAF lumagay 768 19 		Context - na|CCP niyang|PRS_CCP *lumagay|VBAF* sa|CCT tahimik|JJD 
G:VBTS_VBAF P:VBAF lumawak 849 19 		Context - posible|RBT ,|PMC *lumawak|VBAF* ito|PRO sa|CCT 
G:VBTS_VBAF P:VBAF lumipat 304 19 		Context - Anotalia|NNP ang|DTC *lumipat|VBAF* o|CCT nagdesisyong|VBTS_CCP 
G:VBTS_VBAF P:VBAF pumasok 532 9 		Context - 1945|CDB ,|PMC *pumasok|VBAF* siya|PRS sa|CCT 
G:VBTS_VBAF P:VBAF sumapi 275 11 		Context - hindi|RBF na|RBI *sumapi|VBAF* sa|CCT Nickels|NNP 
G:VBTS_VBAF P:VBAF sumikat 510 18 		Context - kanilang|PRSP_CCP pagkakataon|NNC *sumikat|VBAF* sila|PRP .|PMP 
G:VBTS_VBAF P:VBAF sumulong 745 9 		Context - tagapagsita|NNC na|CCP *sumulong|VBAF* sa|CCT atake|NNC 
G:VBTS_VBAF P:VBAF sumunod 45 1 		Context - Noong|RBW_CCP *sumunod|VBAF* na|CCT taon|NNC 
G:VBTS_VBAF P:VBAF sumunod 643 19 		Context - sa|CCT kanilang|PRSP_CCP *sumunod|VBAF* na|CCP isyu|NNC 
G:VBTS_VBAF P:VBAF tumalikod 768 39 		Context - na|CCP niyang|PRS_CCP *tumalikod|VBAF* mula_sa|RBL kasikatan|NNC 
G:VBTS_VBAF P:VBAF tumawag 1144 8 		Context - mamili|VBW na|CCP *tumawag|VBAF* ng|CCB ball|NNC 
G:VBTS_VBAF P:VBAF tumira 1186 11 		Context - na|CCP hindi|RBF *tumira|VBAF* sa_campus|RBL .|PMP 
G:VBTS_VBAF P:VBAF tumira 947 7 		Context - Seniors|NNP para|CCT *tumira|VBAF* sa|CCT West|NNP 
G:VBTS_VBAF P:VBAF yumabong 356 6 		Context - niya|PRS ,|PMC *yumabong|VBAF* kay|DTP Buckley|NNP 
G:VBTS_VBOF P:JJCS_JJD pinakilala 403 3 		Context - ang|DTC dalawang|JJN_CCP *pinakilala|JJCS_JJD* na|CCP lugar|NNC 
G:VBTS_VBOF P:JJD tuwiran 368 29 		Context - saan|RBQ hindi|RBF *tuwiran|JJD* ang|DTC pagbigay|NNC 
G:VBTS_VBOF P:JJD_CCP binotong 347 2 		Context - Kinakatwan|VBTR ng_mga|DTCP *binotong|JJD_CCP* opisyal|NNC ng|CCB 
G:VBTS_VBOF P:NNC kayanin 1188 24 		Context - maari|VBS pang|RBI_CCP *kayanin|NNC* ,|PMC habang|RBW 
G:VBTS_VBOF P:NNC kinomisyon 1089 6 		Context - Remonstrance|NNP ,|PMC *kinomisyon|NNC* ni|DTP Van_der_Donck|NNP 
G:VBTS_VBOF P:NNC pangasiwaan 547 14 		Context - kumpanya|NNC na|CCP *pangasiwaan|NNC* ang_mga|DTCP benta|NNC 
G:VBTS_VBOF P:VBAF Kumontra 900 0 		Context - *Kumontra|VBAF* ito|PRO sa|CCT 
G:VBTS_VBOF P:VBAF sumali 849 7 		Context - ang|DTC labanan|NNC *sumali|VBAF* ng|CCB mabigat|JJD 
G:VBTS_VBOF P:VBOF Hinimok 669 0 		Context - *Hinimok|VBOF* ni|DTP William|NNP 
G:VBTS_VBOF P:VBOF Inangkin 996 0 		Context - *Inangkin|VBOF* ng|CCB magkabilang|JJD_CCP 
G:VBTS_VBOF P:VBOF Iniba 543 0 		Context - *Iniba|VBOF* ni|DTP Buckley|NNP 
G:VBTS_VBOF P:VBOF Itinaas 176 0 		Context - *Itinaas|VBOF* ang|DTC ranggo|NNC 
G:VBTS_VBOF P:VBOF basahin 669 11 		Context - anak|NNC na|CCP *basahin|VBOF* ang_mga|DTCP sinulat|VBOF 
G:VBTS_VBOF P:VBOF gawin 1041 8 		Context - ,|PMC maaaring|RBM *gawin|VBOF* ang|DTC pag-edit|NNC 
G:VBTS_VBOF P:VBOF ginawa 1172 2 		Context - Simula|RBW ng|CCB *ginawa|VBOF* ito|PRO noong|RBW_CCP 
G:VBTS_VBOF P:VBOF ginawa 457 4 		Context - alam|VBW ang|DTC *ginawa|VBOF* niya|PRS .|PMP 
G:VBTS_VBOF P:VBOF ginawa 643 12 		Context - Dion|NNP ang|DTC *ginawa|VBOF* ng_mga|DTCP editor|NNC 
G:VBTS_VBOF P:VBOF ginawan 666 16 		Context - rock|FW ay|LM *ginawan|VBOF* ng|CCB paraan|NNC 
G:VBTS_VBOF P:VBOF hinirang 71 18 		Context - ang|DTC isa|PRI *hinirang|VBOF* sa|CCT komunidad|NNC 
G:VBTS_VBOF P:VBOF ibinigay 21 21 		Context - Lisbon|NNP at|CCA *ibinigay|VBOF* ng|CCB bansa|NNC 
G:VBTS_VBOF P:VBOF isinulat 61 16 		Context - Rand|NNP na|CCP *isinulat|VBOF* ni|DTP Whittaker|NNP 
G:VBTS_VBOF P:VBOF itinayo 333 25 		Context - larangan|NNC na|CCP *itinayo|VBOF* pagkatapos|RBW ng|CCB 
G:VBTS_VBOF P:VBOF itinayo 941 27 		Context - ,|PMC na|CCP *itinayo|VBOF* noong|RBW_CCP 1950's|CDB 
G:VBTS_VBOF P:VBOF kinuha 443 19 		Context - fielder|NNC na|CCP *kinuha|VBOF* ang|DTC posisyon|NNC 
G:VBTS_VBOF P:VBOF linlangin 461 7 		Context - pitcher|NNC upang|CCB *linlangin|VBOF* ang|DTC isang|PRI_CCP 
G:VBTS_VBOF P:VBOF pinakasalan 1001 7 		Context - 1981|CDB ,|PMC *pinakasalan|VBOF* ni|DTP Grant|NNP 
G:VBTS_VBOF P:VBOF pinakasalan 788 3 		Context - 1950|CDB ,|PMC *pinakasalan|VBOF* ni|DTP Buckley|NNP 
G:VBTS_VBOF P:VBOF pinalitan 1092 15 		Context - ,|PMC at|CCA *pinalitan|VBOF* ang|DTC bayan|NNC 
G:VBTS_VBOF P:VBOF pinalitan 176 21 		Context - ,|PMC habang|RBW *pinalitan|VBOF* siya|PRS ni|DTP 
G:VBTS_VBOF P:VBOF pinalitan 443 26 		Context - ang|DTC dating|JJD_CCP *pinalitan|VBOF* ng|CCB pitser|NNC 
G:VBTS_VBOF P:VBOF pinigilan 451 32 		Context - Aleman|NNP pero|CCT *pinigilan|VBOF* pa|RBI rin|RBI 
G:VBTS_VBOF P:VBOF pinili 1186 8 		Context - seniors|NNC ang|DTC *pinili|VBOF* na|CCP hindi|RBF 
G:VBTS_VBOF P:VBOF puksain 375 20 		Context - Trafalgar|NNP at|CCA *puksain|VBOF* ang|DTC High|NNP 
G:VBTS_VBOF P:VBOF sinabi 650 8 		Context - pangalawang|JJN_CCP album|NNC *sinabi|VBOF* ko|PRS ,|PMC 
G:VBTS_VBOF P:VBOF sinulat 669 13 		Context - basahin|VBOF ang_mga|DTCP *sinulat|VBOF* ni|DTP Nock|NNP 
G:VBTS_VBOF P:VBOF tinalakay 333 11 		Context - infield|NNC ,|PMC *tinalakay|VBOF* sa_itaas|RBL ,|PMC 
G:VBTS_VBOF P:VBOF tinawag 1158 12 		Context - mall|FW na|CCP *tinawag|VBOF* na|CCP '|PMS 
G:VBTS_VBOF P:VBOF tinawag 860 13 		Context - estado|NNC na|CCP *tinawag|VBOF* na|CCP Turkish_Republic_of_Northern_Cyprus|NNP 
G:VBTS_VBOF P:VBOF tinugtog 356 22 		Context - niya|PRS itong|PRO_CCP *tinugtog|VBOF* sa|CCT Late|NNP 
G:VBTS_VBOF P:VBTR inuri 232 30 		Context - siya|PRS at|CCA *inuri|VBTR* ang|DTC kanyang|PRSP_CCP 
G:VBTS_VBOF P:VBTR kinabilangan 337 9 		Context - ,|PMC na|CCP *kinabilangan|VBTR* ng|CCB lima|JJN 
G:VBTS_VBOF P:VBTR kinilala 799 14 		Context - dahil_sa|RBP hindi|RBF *kinilala|VBTR* ng|CCB Republika|NNP 
G:VBTS_VBOF P:VBTR pinanumpaan 21 17 		Context - pamumuno|NNC ay|LM *pinanumpaan|VBTR* sa|CCT Lisbon|NNP 
